Time (s),PID Joint 0 Angle (rad),SNN Joint 0 Angle (rad),PID Joint 0 Velocity (rad/s),SNN Joint 0 Velocity (rad/s)
7.29,0.7801836922316858,0.7803948444188026,0.02041670779713192,0.03462703794546229
7.3,0.7802687618475072,0.7805391237435754,0.020575614058974085,0.03462703794546229
7.3100000000000005,0.7803544935727529,0.7806834030683482,0.020725381600552206,0.03462703794546229
7.32,0.7804408493294218,0.780827682393121,0.020866077348686257,0.03462703794546229
7.33,0.7805277913183747,0.7809719617178937,0.020997770483823404,0.037512624440918074
7.34,0.780615282028724,0.7811282643197309,0.02112053238706436,-0.11830904631366224
7.3500000000000005,0.7807032842470034,0.7806353099600907,0.021234436587054838,0.025970278459098495
7.36,0.7807917610661161,0.7807435194536703,0.021339558706850326,0.025970278459098495
7.37,0.7808806758940614,0.7808517289472499,0.02143597641076741,0.025970278459098495
7.38,0.7809699924624396,0.7809599384408294,0.02152376935120407,0.025970278459098495
7.390000000000001,0.7810596748347363,0.781068147934409,0.02160301911543827,0.028855864954554278
7.4,0.781149687414384,0.781188380705053,0.021673809172514956,0.028855864954554278
7.41,0.7812399949526028,0.781308613475697,0.021736224820122794,0.028855864954554278
7.42,0.78133056255602,0.781428846246341,0.021790353131532342,0.028855864954554278
7.43,0.781421355694068,0.781549079016985,0.02183628290264718,0.028855864954554278
7.44,0.7815123402061623,0.781669311787629,0.021874104599108213,0.028855864954554278
7.45,0.7816034823086586,0.781789544558273,0.021903910303528628,0.028855864954554278
7.46,0.7816947486015899,0.781909777328917,0.021925793662869654,0.028855864954554278
7.47,0.7817861060751853,0.782030010099561,0.021939849835912455,0.028855864954554278
7.48,0.7818775221161682,0.782150242870205,0.021946175440974082,0.028855864954554278
7.49,0.7819689645138389,0.782270475640849,0.02194486850368394,0.03174145145001006
7.5,0.7820604014659376,0.7824027316885573,0.021936028405064634,0.03174145145001006
7.51,0.782151801584292,0.7825349877362657,0.021919755829765103,0.03174145145001006
7.5200000000000005,0.7822431339002494,0.7826672437839741,0.021896152714496367,0.03174145145001006
7.53,0.7823343678698931,0.7827994998316825,0.021865322196770346,0.03174145145001006
7.54,0.7824254733790463,0.7829317558793909,0.021827368563809194,0.03174145145001006
7.55,0.7825164207480622,0.7830640119270993,0.021782397201809935,0.03174145145001006
7.5600000000000005,0.782607180736403,0.7831962679748077,0.021730514545385094,0.03174145145001006
7.57,0.7826977245470088,0.7833285240225161,0.021671828027409593,0.03174145145001006
7.58,0.7827880238304563,0.7834607800702245,0.02160644602909563,0.03174145145001006
7.59,0.7828780506889109,0.7835930361179329,0.021534477830389472,0.03462703794546229
7.6000000000000005,0.7829677776798709,0.7837373154427056,0.02145603356077789,0.03462703794546229
7.61,0.7830571778197075,0.7838815947674784,0.02137122415033415,0.03462703794546229
7.62,0.7831462245870006,0.7840258740922512,0.021280161281208007,0.03462703794546229
7.63,0.7832348919256723,0.784170153417024,0.021182957339431558,0.03462703794546229
7.640000000000001,0.78332315424792,0.7843144327417968,0.021079725367158863,0.03462703794546229
7.65,0.7834109864369498,0.7844587120665696,0.020970579015237814,0.03462703794546229
7.66,0.7834983638495133,0.7846029913913424,0.02085563249623696,0.03462703794546229
7.67,0.7835852623182477,0.7847472707161152,0.020735000537860877,0.03462703794546229
7.68,0.7836716581538221,0.784891550040888,0.02060879833681283,0.03462703794546229
7.69,0.7837575281468921,0.7850358293656607,0.02047714151307725,0.037512624440918074
7.7,0.7838428495698633,0.7851921319674979,0.020340146064639096,0.037512624440918074
7.71,0.783927600178466,0.7853484345693351,0.020197928322699194,-0.11830904631366224
7.72,0.7840117582131438,0.7848554802096949,0.020050604907328518,0.025970278459098495
7.73,0.7840953024002577,0.7849636897032745,0.01989829268357064,0.025970278459098495
7.74,0.7841782119531059,0.785071899196854,0.01974110871810896,0.025970278459098495
7.75,0.7842604665727647,0.7851801086904336,0.01957917023632411,0.1817919492136788
7.76,0.7843420464487494,0.7859375751454907,0.019412594579959284,-0.11830904631366224
7.7700000000000005,0.7844229322594992,0.7854446207858504,0.01924149916518437,0.025970278459098495
7.78,0.7845031051726875,0.78555283027943,0.019066001441281292,0.025970278459098495
7.79,0.7845825468453596,0.7856610397730096,0.018886218849782487,0.025970278459098495
7.8,0.7846612394239003,0.7857692492665892,0.01870226878417345,0.025970278459098495
7.8100000000000005,0.7847391655438344,0.7858774587601688,0.018514268550116758,0.025970278459098495
7.82,0.7848163083294599,0.7859856682537484,0.018322335326246296,0.025970278459098495
7.83,0.7848926513933193,0.786093877747328,0.018126586125493588,0.025970278459098495
7.84,0.7849681788355088,0.7862020872409076,0.017927137756970288,0.025970278459098495
7.8500000000000005,0.7850428752428296,0.7863102967344872,0.017724106788419916,0.025970278459098495
7.86,0.7851167256877813,0.7864185062280667,0.017517609509264113,0.025970278459098495
7.87,0.7851897157274033,0.7865267157216463,0.017307761894180054,0.025970278459098495
7.88,0.7852618314019624,0.7866349252152259,0.01709467956727183,0.025970278459098495
7.890000000000001,0.7853330592334927,0.7867431347088055,0.016878477766866712,0.025970278459098495
7.9,0.785403386224188,0.7868513442023851,0.016659271310837245,0.025970278459098495
7.91,0.7854727998546499,0.7869595536959647,0.016437174562557354,0.025970278459098495
7.92,0.7855412880819939,0.7870677631895443,0.016212301397458613,0.025970278459098495
7.930000000000001,0.7856088393378166,0.7871759726831239,0.01598476517014964,0.025970278459098495
7.94,0.7856754425260255,0.7872841821767035,0.015754678682195794,0.025970278459098495
7.95,0.7857410870205347,0.7873923916702831,0.015522154150465685,0.025970278459098495
7.96,0.7858057626628283,0.7875006011638627,0.015287303176104897,0.025970278459098495
7.97,0.7858694597593954,0.7876088106574423,0.015050236714111702,0.025970278459098495
7.98,0.7859321690790375,0.7877170201510219,0.014811065043540808,0.025970278459098495
7.99,0.7859938818500523,0.7878252296446014,0.014569897738344953,0.025970278459098495
8.0,0.7860545897572954,0.787933439138181,0.014326843638780416,0.025970278459098495
