Time (s),PID Joint 0 Angle (rad),SNN Joint 0 Angle (rad),PID Joint 0 Velocity (rad/s),SNN Joint 0 Velocity (rad/s)
0.39,0.5174837442461543,0.4501985154496808,2.3668979456842707,2.320041429311239
0.4,0.5273458190198388,0.4598653547384776,2.3575265358586366,3.355774210253756
0.41000000000000003,0.5371688462525831,0.4738477472812016,2.347465492497342,2.247540134645263
0.42,0.546949952471322,0.48321249784222353,2.336727215969951,3.28327291558778
0.43,0.5566863158711969,0.4968928016571726,2.3253241789162518,2.16468151216986
0.44,0.5663751666166813,0.5059123079578803,2.3132689210182824,2.6514759192128423
0.45,0.5760137871209241,0.5169601242879338,2.3005740438171056,2.6100466079751428
0.46,0.5855995123034954,0.5278353184878303,2.287252205575434,2.568617296737443
0.47000000000000003,0.5951297298267264,0.5385378905575696,2.273316116187403,2.5271879854997437
0.48,0.6046018803108406,0.5490678404971518,2.2587785321364766,2.496116002071467
0.49,0.6140134575280759,0.5594683238391163,2.243652251502727,2.454686690833764
0.5,0.6233620085760039,0.5696961850509236,2.227950109020507,2.4132573795960646
0.51,0.632645134030256,0.5797514241325739,2.211684971187573,1.82288969445883
0.52,0.6418604880768709,0.5873467978594856,2.194869731426687,2.299326773692389
0.53,0.6510057786244821,0.5969273260832039,2.177517305300629,2.257897462454686
0.54,0.660078767396568,0.6063352321767651,2.159640625781654,2.7757638529259445
0.55,0.6690772700039915,0.6179009148972898,2.1412526385762836,2.2164681512169864
0.56,0.6779991559980594,0.6271361988606939,2.122366297506252,2.18539616778871
0.5700000000000001,0.6868423489043354,0.6362420162264802,2.1029945599466204,2.1439668565510104
0.58,0.6956048262374463,0.6451752114621094,2.0831503823217057,2.102537545313311
0.59,0.7042846194971202,0.6539357845675816,2.062846715659819,2.0611082340756077
0.6,0.7128798141457028,0.6625237355428967,2.0420965012073697,2.5789746245468663
0.61,0.7213885495674002,0.6732694631451753,2.0209126661032704,1.4707405489383731
0.62,0.7298090190094971,0.6793975487657519,1.9993081191142232,2.5064733298808903
0.63,0.7381394695058064,0.6898411876402556,1.9772957464316097,1.9471776281719322
0.64,0.7463782017826048,0.6979544277576386,1.9548884075306467,1.9057483169342326
0.65,0.7545235701473159,0.7058950457448646,1.9320989310923617,1.8746763335059562
0.66,0.7625739823602007,0.7137061971344728,1.9089401109890782,1.8332470222682566
0.67,0.7705278994893219,0.7213447263939239,1.8854247023338684,2.3511134127395152
0.68,0.7783838357490463,0.7311410322803386,1.8615654175945775,1.2325220093215954
0.6900000000000001,0.7861403583223571,0.7362765406525119,1.8373749227728595,2.2682547902641126
0.7000000000000001,0.793796087167244,0.7457276022786123,1.8128658336487413,1.7193164163645775
0.71,0.8013496948074471,0.7528914206801314,1.7880507120911744,1.677887105126878
0.72,0.808799906107827,0.7598826169514934,1.7629420624348688,1.6364577938891784
0.73,0.816145498034639,0.7667011910926983,1.7375523279240044,1.5950284826514753
0.74,0.823385299400989,0.7733471431037461,1.7118938872229321,2.112894873122734
0.75,0.8305181905977512,0.7821508717417575,1.685979050994437,2.112894873122734
0.76,0.8375431033102281,0.7909546003797688,1.659820058545638,1.0046607975142408
0.77,0.8444590202208349,0.7951406870360782,1.6334290745420272,2.040393578456758
0.78,0.8512649746980933,0.8036423269463147,1.6068181857896628,1.4810978767477998
0.79,0.8579600504722169,0.8098135680994305,1.5799993980859601,1.4396685655101003
0.8,0.864543381297575,0.8158121871223892,1.5529846331391315,1.9575349559813588
0.81,0.8710141506023213,0.8239685827723116,1.5257857255564344,1.3982392542723971
0.8200000000000001,0.8773715911254731,0.8297945796651132,1.4984144199015395,1.3568099430346976
0.8300000000000001,0.8836149845417296,0.8354479544277578,1.4708823678209162,1.8746763335059562
0.84,0.8897436610743168,0.843259105817366,1.4432011252394905,1.315380631796998
0.85,0.895756999096148,0.8487398584498534,1.4153821496255512,1.273951320559295
0.86,0.9016544247195878,0.8540479889521838,1.3874367973250126,1.7814603832211304
0.87,0.9074354113751086,0.8614707405489386,1.3593763209649887,1.7814603832211304
0.88,0.9130994793791294,0.8688934921456933,1.3312118669267476,1.2221646815121723
0.89,0.9186461954913242,0.8739858449853274,1.302954472887926,1.170378042465046
0.9,0.9240751724616906,0.8788624201622651,1.27461506543405,1.6882444329363047
0.91,0.9293860685676658,0.8858967719661663,1.246204457739178,1.1185914034179198
0.92,0.934578587141579,0.8905575694804077,1.2177333473156908,1.0771620921802167
0.93,0.9396524760887277,0.8950457448644918,1.1892123138329835,1.5846711548420522
0.9400000000000001,0.9446075273963651,0.9016485413430004,1.1606518170050146,1.0150181253236674
0.9500000000000001,0.949443576633886,0.905877783531849,1.1320621945464926,1.5225271879854994
0.96,0.9541605024444964,0.912221646815122,1.103453660197527,0.9528741584671181
0.97,0.9587582260286527,0.9161919558087349,1.0748363018165206,1.46038322112895
0.98,0.9632367106195548,0.9222768858967723,1.0462200795411356,1.4500258933195234
0.99,0.9675959609509762,0.9283186604522703,1.0176148240169924,0.8803728638011385
1.0,0.9718360227177136,0.9319868807181084,0.9890302346938984,1.387881926462974
1.01,0.9759569820289382,0.9377697220783708,0.9604758781892988,0.8182288969445892
1.02,0.979958964854727,0.9411790091489733,0.931961186718653,0.766442257897463
1.03,0.9838421364660547,0.9443725185568794,0.903495456592369,1.273951320559295
1.04,0.9876067008685229,0.9496806490592098,0.8750878467789798,0.7042982910409137
1.05,0.9912529002301019,0.9526152252718803,0.8467473775342498,1.201450025893319
1.06,0.9947810143031613,0.9576212670464358,0.8184829290956878,1.1910926980838958
1.07,0.99819135984106,0.962584153288452,0.7903032404422451,0.6110823407560844
1.08,1.0014842900095693,0.9651303297082691,0.7622169081185911,1.1185914034179198
1.09,1.0046601937933968,0.9697911272225104,0.7342323851237336,1.09787674779907
1.1,1.007719495398079,0.9743656136716732,0.7063579798633732,0.5282237182806853
1.11,1.0106626536475098,0.9765665458311761,0.678601855165574,1.025375453133094
1.12,1.0134901613773664,0.980838943552564,0.6509720273593351,0.45572242361470927
1.1300000000000001,1.016202544824697,0.9827377869842919,0.6234763654154161,0.3935784567581564
1.1400000000000001,1.018800363013928,0.9843776972207843,0.596122590149132,0.8907301916105652
1.1500000000000001,1.0212842071395494,0.9880890730191616,0.5689182734843208,0.8700155359917154
1.16,1.023654699945734,0.9917141377524604,0.5418708377781334,0.8493008803728657
1.17,1.025912495103143,0.9952528914206807,0.5149875552060679,0.8285862247540159
1.18,1.0280582765831683,0.9987053340238224,0.4882755472065907,0.8182288969445892
1.19,1.0300927580298624,1.002114621094425,0.46174178398479815,0.2382185396167813
1.2,1.0320166821297991,1.0031071983428281,0.43539308407467403,0.17607457276022842
1.21,1.0338308199801103,1.0038408423959957,0.40923611395901816,0.6732263076126372
1.22,1.0355359704549396,1.0066459520110485,0.3832773877467499,0.6525116519937875
1.23,1.0371329595705512,1.0093647505610226,0.3575232669067844,0.6317969963749377
1.24,1.0386226398493295,1.0119972380459181,0.3319799600578426,0.6110823407560844
1.25,1.0400058896829039,1.014543414465735,0.3066535228135865,0.03107198342827644
1.26,1.0412836126946272,1.014672881063353,0.28154985768245866,0.5282237182806853
1.27,1.0424567371016376,1.0168738132228559,0.2566747140214015,0.5075090626618355
1.28,1.0435262150767268,1.0189884343172801,0.2320336880429421,0.47643707923355905
1.29,1.044493022110239,1.0209735888140867,0.20763222287484262,0.45572242361470927
1.3,1.0453581563722176,1.0228724322458147,0.18347560867163226,-0.1242879337131022
1.31,1.0461226380750162,1.0223545658553435,0.15956898277738185,0.3728638011393066
1.32,1.0467875088365886,1.0239081650267572,0.1359173299388775,0.35214914552045684
1.33,1.0473538310446673,1.0253754531330925,0.11252548256854378,0.3210771620921804
1.34,1.0478226872220362,1.02671327464181,0.0893981210564424,0.3003625064733306
1.35,1.0481951793931048,1.0279647850854488,0.06653977413038481,0.27964785085448085
1.36,1.0484724284519813,1.0291299844640092,0.04395481926375033,-0.3003625064733306
1.37,1.048655573532247,1.0278784740203704,0.0216474831298179,0.18643190056965508
1.3800000000000001,1.0487457713786212,1.0286552736060772,-0.00037815789763795404,0.1657172449508053
1.3900000000000001,1.0487441957207144,1.0293457621267055,-0.022118177198757305,0.13464526152252887
1.4000000000000001,1.048652036649053,1.029906784049716,-0.04356879731745944,0.1139306059036791
1.41,1.0484704999935637,1.030381494907648,-0.06472638932758645,0.09321595028482577
1.42,1.0482008067046988,1.0307698947005015,-0.08558747215629481,0.06214396685655288
1.43,1.047844192237381,1.0310288278957371,-0.1061487118651907,0.041429311237703104
1.44,1.0474019059379427,1.0312014500258941,-0.12640692089033334,0.010357327809426664
1.45,1.046875210434233,1.0312446055584334,-0.14635905724152265,-0.010357327809423111
1.46,1.0462653810290599,1.0312014500258941,-0.16600222366211947,-0.031071983428272887
1.47,1.0455737050971343,1.0310719834282764,-0.18533366674974372,-0.062143966856549326
1.48,1.044801481485677,1.0308130502330408,-0.20435077603901142,-0.0828586224753991
1.49,1.0439500199188478,1.0304678059727266,-0.22305108304695254,-0.11393060590367554
1.5,1.0430206404061522,1.0299930951147946,-0.24143226028188725,-0.13464526152252532
1.51,1.0420146726549777,1.029432073191784,-0.2594921202167969,-0.1553599171413751
1.52,1.0409334554874077,1.028784740203695,-0.277228614227626,-0.18643190056965153
1.53,1.0397783362614592,1.028007940617988,-0.29463983149779904,-0.2071465561885013
1.54,1.038550670296885,1.0271448299672026,-0.3117239978893004,-0.23821853961677775
1.55,1.0372518203056795,1.0261522527187994,-0.32847947478154305,-0.2589331952356275
1.56,1.035883155827423,1.0250733644053176,-0.34490475787852826,-0.2796478508544773
1.57,1.0344460526695958,1.0239081650267572,-0.3609984759853483,-0.31071983428275374
1.58,1.03294189235299,1.022613499050579,-0.3767593897547103,-0.3314344899016035
1.59,1.0313720615623454,1.0212325220093224,-0.3921863904043356,0.1967892283790782
1.6,1.0297379516023273,1.0220524771275685,-0.40727849840608255,-0.3417918177110302
1.61,1.0280409578589687,1.0206283445537725,-0.42203486214761377,-0.36250647332987995
1.62,1.026282479266687,1.019117900914898,-0.43645475656732624,-0.3935784567581564
1.6300000000000001,1.0244639177809898,1.0174779906784057,-0.4505375817635454,-0.41429311237700617
1.6400000000000001,1.022586677856975,1.0157517693768348,-0.4642828615785608,-0.43500776799585594
1.6500000000000001,1.020652165933731,1.0139392370101854,-0.4776902421585688,-0.4660797514241324
1.6600000000000001,1.018661789924737,1.0119972380459181,-0.4907594904900596,-0.48679440704298216
1.67,1.0166169587143616,1.0099689280165725,-0.5034904929137807,-0.5075090626618319
1.68,1.0145190816605543,1.0078543069221482,-0.5158832536167126,0.020714655618849775
1.69,1.012369568103818,1.0079406179872268,-0.5279378931031473,-0.5178663904712586
1.7,1.010169826882555,1.0057828413602632,-0.5396546466455768,-0.5385810460901084
1.71,1.007921265854865,1.003538753668221,-0.5510338627161419,-0.5592957017089581
1.72,1.005625291426881,1.0012083549111004,-0.5620760013994386,-0.5903676851372346
1.73,1.0032833080877168,0.9987484895563619,-0.5727816327875882,-0.6110823407560844
1.74,1.000896717951102,0.9962023131365448,-0.5831514353581144,-0.07250129466597599
1.75,0.9984669203037765,0.9959002244087699,-0.593186194335751,-0.6110823407560844
1.76,0.9959953111607108,0.9933540479889529,-0.6028868000385695,-0.6317969963749341
1.77,0.9934832828272168,0.9907215605040574,-0.6122542462095232,-0.6628689798032106
1.78,0.9909322234680105,0.987959606421544,-0.6212896283339442,-0.6835836354220604
1.79,0.9883435166832857,0.9851113412739521,-0.6299941419438857,-0.14500258933195198
1.8,0.9857185410918529,0.9845071638184023,-0.6383690809100512,-0.6835836354220604
1.81,0.9830586699213943,0.9816588986708104,-0.6464158357219415,-0.14500258933195198
1.82,0.9803652706058863,0.9810547212152606,-0.6541358917571536,-0.6835836354220604
1.83,0.9776397043902315,0.9782064560676687,-0.6615308275403897,-0.7042982910409101
1.84,0.9748833259421466,0.9752718798549982,-0.6686023129930321,-0.7250129466597599
1.85,0.9720974829713422,0.9722509925772492,-0.6753521076739379,-0.7457276022786097
1.86,0.9692835158560341,0.9691437942344217,-0.6817820590122002,-0.766442257897463
1.87,0.9664427572768166,0.9659502848265156,-0.6878941005326024,-0.7871569135163128
1.8800000000000001,0.9635765318579308,0.962670464353531,-0.6936902500744134,-0.2485758674262044
1.8900000000000001,0.9606861558159541,0.9616347315725885,-0.6991726080043057,-0.7871569135163128
1.9000000000000001,0.9577729366159361,0.9583549110996039,-0.7043433554240248,-0.2485758674262044
1.9100000000000001,0.9548381726350027,0.9573191783186614,-0.7092047523735087,-0.7767995857068861
1.92,0.9518831528334464,0.954082513378216,-0.713759136030126,-0.7975142413257359
1.93,0.9489091564333209,0.9507595373726921,-0.7180089189047826,-0.8182288969445892
1.94,0.945917452604551,0.9473502503020896,-0.721956587035387,-0.2796478508544773
1.95,0.9429093001585702,0.9461850509235293,-0.7256046981785294,-0.8078715691351626
1.96,0.939885947249493,0.9428189193854661,-0.7289558799998723,-0.8285862247540123
1.97,0.9368486310828269,0.9393664767823244,-0.7320128282639643,-0.29000517866390396
1.98,0.933798577631727,0.9381581218712248,-0.7347783050240807,-0.8182288969445892
1.99,0.9307370013607934,0.9347488348006223,-0.7372551368127269,-0.838943552563439
2.0,0.9276651049574071,0.9312532366649413,-0.739446212833388,-0.8493008803728621
2.0100000000000002,0.9245840790706013,0.9277144829967211,-0.7413544831542082,-0.8700155359917119
2.02,0.9214951020574588,0.9240894182634223,-0.7429829569040913,-0.8803728638011385
2.0300000000000002,0.918399339737025,0.9204211979975842,-0.7443347004718597,-0.3417918177110302
2.04,0.9152979451517256,0.9189970654237882,-0.7454128357091285,-0.8700155359917119
2.05,0.9121920583362709,0.9153720006904894,-0.746220538137296,-0.3314344899016035
2.06,0.9090828060940322,0.9139910236492327,-0.7467610351593579,-0.8596582081822888
2.07,0.9059713017808683,0.9104091144484732,-0.7470376042770699,-0.8803728638011385
2.08,0.9028586450963805,0.906740894182635,-0.7470535713139435,-0.3314344899016035
2.09,0.8997459218825724,0.9053599171413783,-0.7468123086446619,-0.8596582081822888
2.1,0.8966342039298864,0.9017780079406188,-0.7463172334314334,-0.8803728638011385
2.11,0.8935245487905887,0.8981097876747807,-0.7455718058678033,-0.8907301916105652
2.12,0.8904179995994729,0.8943984118764033,-0.7445795274304092,-0.3417918177110302
2.13,0.8873155849018461,0.8929742793026074,-0.7433439391392052,-0.8700155359917119
2.14,0.8842183184887661,0.8893492145693086,-0.7418686198266203,-0.8803728638011385
2.15,0.8811271992394885,0.8856809943034705,-0.7401571844161547,-0.9010875194199883
2.16,0.8780432109710878,0.8819264629725538,-0.7382132822108671,-0.911444847229415
2.17,0.8749673222952092,0.8781287761090979,-0.7360405951921991,-0.36250647332987995
2.18,0.8719004864819084,0.8766183324702234,-0.733642836329657,-0.8907301916105652
2.19,0.8688436413305348,0.872906956671846,-0.7310237479016742,-0.3417918177110302
2.2,0.8657977090476112,0.8714828240980501,-0.7281870998282274,-0.8700155359917119
2.21,0.8627635961316603,0.8678577593647513,-0.7251366880154676,-0.8803728638011385
2.22,0.8597421932649292,0.8641895390989132,-0.7218763327129623,-0.8907301916105652
2.23,0.8567343752119585,0.8604781633005358,-0.7184098768837961,-0.9010875194199883
2.24,0.8537410007249426,0.8567236319696192,-0.7147411845879769,-0.3521491455204533
2.25,0.850762912455826,0.855256343863284,-0.7108741393795902,-0.3210771620921804
2.2600000000000002,0.8478009368750777,0.8539185223545666,-0.706812642717963,-0.8493008803728621
2.27,0.8448558841970862,0.8503797686863463,-0.7025606123932981,-0.8493008803728621
2.2800000000000002,0.8419285483121142,0.8468410150181261,-0.6981219809670909,-0.8596582081822888
2.29,0.8390197067247512,0.8432591058173666,-0.6935006942276672,-0.8700155359917119
2.3000000000000003,0.8361301204988026,0.8396340410840678,-0.6887007096612124,-0.8803728638011385
2.31,0.8332605342085476,0.8359658208182297,-0.6837259949385446,-0.3210771620921804
2.32,0.8304116758963037,0.8346279993095123,-0.6785805264180712,-0.29000517866390396
2.33,0.8275842570362284,0.8334196443984127,-0.6732682876650964,-0.8182288969445892
2.34,0.8247789725042904,0.8300103573278101,-0.6677932679878811,-0.8182288969445892
2.35,0.8219965005543409,0.8266010702572076,-0.6621594609906818,-0.8285862247540123
2.36,0.8192375028002131,0.8231486276540659,-0.6563708631440648,-0.8285862247540123
2.37,0.8165026242037795,0.8196961850509242,-0.650431472372781,-0.838943552563439
2.38,0.8137924930688929,0.8162005869152432,-0.6443452866614514,-0.29000517866390396
2.39,0.8111077210411368,0.8149922320041436,-0.6381163026782612,-0.2485758674262044
2.4,0.8084489031133107,0.8139564992232011,-0.6317485144170001,-0.7767995857068861
2.41,0.8058166176365732,0.8107198342827557,-0.625245911857573,-0.7767995857068861
2.42,0.8032114263371667,0.8074831693423103,-0.6186124796453225,-0.7767995857068861
2.43,0.8006338743386445,0.804246504401865,-0.611852195789201,-0.7767995857068861
2.44,0.7980844901895229,0.8010098394614196,-0.6049690303792282,-0.7871569135163128
2.45,0.7955637858962761,0.797730018988435,-0.5979669443231779,-0.22786121180735108
2.46,0.7930722569615962,0.796780597272571,-0.5908498881028905,-0.7560849300880363
2.47,0.7906103824278342,0.7936302433972042,-0.5836218005502137,-0.1967892283790782
2.48,0.7881786249255417,0.792810288278958,-0.5762866076429005,-0.7146556188503368
2.49,0.7857774307270297,0.7898325565337483,-0.5688482213204629,-0.7146556188503368
2.5,0.7834072298048611,0.7868548247885385,-0.5613105383202461,-0.7146556188503368
2.5100000000000002,0.7810684358951934,0.7838770930433288,-0.5536774390338075,-0.7146556188503368
2.52,0.7787614465658859,0.780899361298119,-0.5459527863837597,-0.7146556188503368
2.5300000000000002,0.7764866432892868,0.7779216295529092,-0.5381404247211219,-0.16571724495080176
2.54,0.7742443915196155,0.7772311410322809,-0.5302441787434571,-0.6835836354220604
2.5500000000000003,0.7720350407748512,0.7743828758846889,-0.5222678524336778,-0.1242879337131022
2.56,0.7698589247230442,0.7738650094942177,-0.5142152280198287,-0.6421543241843608
2.57,0.7677163612729616,0.7711893664767828,-0.5060900649557925,-0.6421543241843608
2.58,0.7656076526689791,0.768513723459348,-0.4978960989230151,-0.6421543241843608
2.59,0.7635330855901332,0.7658380804419131,-0.48963704085344095,-0.6421543241843608
2.6,0.7614929312532439,0.7631624374244783,-0.48131657597351507,-0.6421543241843608
2.61,0.7594874455200209,0.7604867944070435,-0.4729383628695011,-0.6317969963749341
2.62,0.7575168690080647,0.757854306922148,-0.46450603257406753,-0.0828586224753991
2.63,0.7555814272056728,0.7575090626618338,-0.4560231876741345,-0.5903676851372346
2.64,0.7536813305903639,0.7550491973070953,-0.4474934014401697,-0.031071983428272887
2.65,0.7518167747510298,0.7549197307094775,-0.4389202169767642,-0.5489383738995315
2.66,0.7499879405136266,0.7526324874848961,-0.43030714639466405,-0.5489383738995315
2.67,0.7481949940703155,0.7503452442603147,-0.4216576700041412,-0.5489383738995315
2.68,0.7464380871119649,0.7480580010357333,-0.4129752355298004,-0.5385810460901084
2.69,0.744717356963924,0.7458139133436912,-0.40426325734678287,-0.5385810460901084
2.7,0.7430329267249791,0.7435698256516491,-0.3955251157382888,-0.5385810460901084
2.71,0.7413849054094029,0.741325737959607,-0.38676415617451154,-0.5282237182806817
2.72,0.7397733880920091,0.7391248058001042,-0.37798368861285747,-0.5282237182806817
2.73,0.7381984560561222,0.7369238736406014,-0.36918698681949713,0.03107198342827644
2.74,0.7366601769443744,0.7370533402382192,-0.360377287712086,-0.48679440704298216
2.75,0.7351586049122406,0.7350250302088734,-0.35155779072376947,-0.4764370792335555
2.7600000000000002,0.7336937807842249,0.733039875712067,-0.34273165718828846,-0.4764370792335555
2.77,0.732265732212607,0.7310547212152605,-0.3339020097461334,-0.4660797514241324
2.7800000000000002,0.7308744738386648,0.7291127222509933,-0.325071931771749,0.09321595028482577
2.79,0.7295200074562825,0.7295011220438468,-0.3162444668217008,-0.4246504401864293
2.8000000000000003,0.7282023221778587,0.7277317452097366,-0.30742261810357463,-0.41429311237700617
2.81,0.7269213946024272,0.7260055239081658,-0.29860934796581806,-0.41429311237700617
2.82,0.7256771889859029,0.7242793026065949,-0.28980757740805985,-0.4039357845675795
2.83,0.7244696574133693,0.7225962368375634,-0.28102018561218395,-0.4039357845675795
2.84,0.7232987399733186,0.7209131710685318,-0.27225000949372596,-0.3935784567581564
2.85,0.7221643649337615,0.7192732608320395,-0.26349984327369574,0.1657172449508053
2.86,0.7210664489201211,0.7199637493526678,-0.2547724380706493,-0.3417918177110302
2.87,0.7200048970948267,0.7185396167788719,-0.24607050151283705,-0.3417918177110302
2.88,0.7189796033385233,0.717115484205076,-0.23739669737035063,-0.3314344899016035
2.89,0.7179904504328135,0.7157345071638193,-0.2287536452071589,-0.3314344899016035
2.9,0.7170373102444504,0.7143535301225625,-0.22014392005283023,-0.3210771620921804
2.91,0.7161200439108969,0.7130157086138451,-0.21157005209383106,-0.31071983428275374
2.92,0.7152385020271727,0.711721042637667,-0.20303452638429986,-0.31071983428275374
2.93,0.7143925248339047,0.7104263766614889,-0.19453978257600518,0.2589331952356311
2.94,0.7135819424065046,0.7115052649749707,-0.18608821466755515,-0.2589331952356275
2.95,0.7128065748453898,0.7104263766614889,-0.17768217077242937,-0.2485758674262044
2.96,0.7120662324671714,0.7093906438805464,-0.1693239529059048,-0.23821853961677775
2.97,0.7113607159967301,0.7083980666321431,-0.16101581679053562,-0.23821853961677775
2.98,0.7106898167601029,0.7074054893837398,-0.15275997168015087,-0.22786121180735108
2.99,0.7100533168781022,0.7064560676678758,-0.14455858020204226,-0.21750388399792797
3.0,0.7094509894605937,0.7055498014845512,-0.13641375821730534,-0.21750388399792797
3.0100000000000002,0.708882598801355,0.7046435353012265,-0.12832757469904033,-0.2071465561885013
3.02,0.7083479005734423,0.7037804246504411,-0.12030205162827318,-0.1967892283790782
3.0300000000000002,0.7078466420249911,0.7029604695321949,-0.11233916390740833,-0.18643190056965153
3.04,0.707378562175377,0.7021836699464881,-0.10444083929099862,-0.18643190056965153
3.0500000000000003,0.7069433920116645,0.7014068703607812,-0.09660895833358019,0.3832211289487333
3.06,0.7065408546852745,0.7030036250647342,-0.08884535435452928,-0.13464526152252532
3.0700000000000003,0.7061706657087973,0.7024426031417237,-0.08115181341951089,-0.1242879337131022
3.08,0.7058325331528826,0.7019247367512524,-0.07353007433850373,-0.11393060590367554
3.09,0.7055261578431389,0.7014500258933205,-0.06598182868007785,-0.10357327809425243
3.1,0.7052512335569718,0.7010184705679278,-0.058508720801739356,-0.09321595028482577
3.11,0.705007447220298,0.7006300707750743,-0.05111234789615554,-0.09321595028482577
3.12,0.704794479104064,0.7002416709822209,-0.04379426005293635,-0.0828586224753991
3.13,0.7046120030205101,0.6998964267219068,-0.03655596033591624,-0.07250129466597599
3.14,0.7044596865191104,0.6995943379941318,-0.029398904875545806,-0.062143966856549326
3.15,0.704337191082129,0.6993354047988962,-0.022324502976248106,-0.051786639047126215
3.16,0.7042441723197279,0.6991196271361999,-0.015334117238487432,-0.051786639047126215
3.17,0.7041802801645676,0.6989038494735036,-0.008429063695385486,-0.04142931123769955
3.18,0.7041451590658367,0.6987312273433465,-0.0016106119634592408,-0.031071983428272887
3.19,0.7041384481826557,0.6986017607457287,0.005120014592459976,-0.020714655618849775
3.2,0.7041597815767909,0.6985154496806502,0.011761638680704345,0.5385810460901084
3.21,0.7042087884046272,0.7007595373726923,0.018313128890549146,0.03107198342827644
3.22,0.7042850931083379,0.7008890039703101,0.024773399486824665,0.041429311237703104
3.23,0.7043883156061996,0.7010616261004672,0.0311414101914132,0.051786639047126215
3.24,0.7045180714819972,0.7012774037631635,0.03741616595192804,-0.4971517348524088
3.25,0.7046739721734635,0.6992059382012784,0.04359671669788984,0.03107198342827644
3.2600000000000002,0.7048556251597047,0.6993354047988962,0.049682157084516704,0.041429311237703104
3.27,0.7050626341475569,0.6995080269290533,0.05567162622450905,0.051786639047126215
3.2800000000000002,0.7052945992568257,0.6997238045917497,0.0615643074079823,0.051786639047126215
3.29,0.7055511172043589,0.699939582254446,0.06735942781082088,0.06214396685655288
3.3000000000000003,0.7058317814869041,0.7001985154496816,0.07305625819173553,0.07250129466597599
3.31,0.7061361825627029,0.7005006041774565,0.07865411257827748,0.08285862247540265
3.3200000000000003,0.706463908031779,0.7008458484377706,0.08415234794194715,0.09321595028482577
3.33,0.7068145428148706,0.7012342482306241,0.0895503638628426,0.09321595028482577
3.34,0.7071876693309658,0.7016226480234775,0.09484760218394744,0.10357327809425243
3.35,0.7075828676733988,0.7020542033488703,0.10004354665533621,0.1139306059036791
3.36,0.7079997157844627,0.7025289142068023,0.10513772256860326,0.1242879337131022
